20216	4982
10657	1144
7625	2604
18623	194
13740	1347
3430	2239
7586	3504
19246	2026
20004	2488
3105	4317
23146	4302
5634	217
16505	3687
5546	3506
17162	2261
16210	1323
25868	1997
6576	5048
13310	1566
17252	3792
5570	3098
3197	1769
17808	776
19454	2332
18742	3220
17001	2508
25934	2234
25316	396
8036	4747
9207	1960
9130	5192
18276	840
396	3262
639	278
14096	4201
22815	3102
16967	1364
25644	4347
1829	1475
9889	596
25486	1352
9021	3523
5445	4388
25998	2879
8087	1088
24765	3194
9335	2203
16224	3710
25565	735
4798	2642
5505	2328
21929	2996
16213	3072
19325	1592
195	869
9017	1634
12166	3304
6533	3178
22574	753
12045	1658
19909	3195
19939	1079
1008	1615
10677	3939
7719	2019
16471	2641
22766	3796
22031	4239
12295	5119
5626	4406
21638	3444
21584	3497
1738	239
25176	4786
4634	3926
22457	590
19675	1486
19545	523
9313	1059
13992	4054
16858	34
20207	1599
1667	990
25596	4952
3053	1858
25917	1263
15805	2103
14325	2178
14385	1279
293	2757
200	3518
25940	631
9074	4219
5814	4353
17250	541
17019	4049
18193	1383
773	438
2293	341
6179	452
18278	4248
5175	1136
8626	3861
16853	3002
2593	4300
23576	126
2752	280
5412	2014
23775	4470
24023	629
267	3729
3526	3209
21949	5004
1187	4874
4954	4807
8595	904
17075	1464
11194	2173
26004	3313
4273	2524
23452	368
8449	3919
4467	3205
10407	5206
6442	2081
4247	2962
10623	1419
6303	3766
24149	3147
12158	3882
13749	2951
9312	4001
17778	809
7713	1984
10346	3901
4181	5128
9649	771
13413	5216
22476	1303
5973	4829
15559	1392
8153	4964
7197	1055
21142	1790
1023	254
18036	5032
20062	1487
22720	4323
17591	3961
3345	2238
18331	1010
4284	2353
13741	3291
8077	4606
9979	4483
23622	3238
19932	3833
14265	433
25575	3621
8299	1728
21379	628
22394	1461
3655	3585
6807	3604
14550	4068
8231	1966
4975	1821
2080	3562
7935	2521
24888	5152
2623	4076
6465	317
7885	3738
15081	1089
8871	3122
20806	1652
1854	13
20569	4152
7463	2165
4249	1379
14403	1735
1293	4074
14991	1273
10918	2725
1508	1843
20783	2547
1611	3439
3851	4648
339	108
28	4562
16957	4857
22284	2030
17665	2440
14351	1029
24504	4969
260	913
16937	1673
6703	3074
23841	860
22806	2277
17291	4011
8378	2971
13357	4778
5255	2168
9209	2731
19683	4632
18238	4938
23514	2032
23637	78
17588	4378
16340	5210
315	4194
2991	1727
15571	2728
2200	788
13387	4474
21696	2387
21090	1234
6364	778
19573	721
23614	215
17163	3267
1217	2338
10252	4254
8448	4088
23240	3557
12642	3697
7452	2710
10477	2020
18275	4221
22771	1369
12611	2993
19962	3133
4000	3269
15962	5099
22021	4659
15582	1953
8517	250
17187	350
5739	2860
1346	3932
15905	2836
16159	469
10539	2932
882	2885
20333	5203
13526	4092
21823	2288
21048	227
21438	2244
19146	2159
20562	477
18562	4362
12085	560
3297	4846
8721	546
22730	4873
1310	237
19596	4698
4451	2298
14746	1647
15626	3727
4469	3706
6943	3479
17099	3342
25102	185
10655	2926
4641	3971
22901	4103
7716	145
17581	3632
19544	3487
13664	3167
10490	1754
17655	471
23355	2905
21075	73
6920	1919
22309	3005
3983	1902
2661	1194
1344	4675
16348	4004
22483	756
18788	1675
358	3725
3821	2830
10986	2947
22790	1777
3850	3435
10904	3855
19609	895
5441	1416
20926	4743
20567	1700
16935	3748
4019	4405
17911	1467
7383	267
16496	4997
9269	2360
24250	4252
17612	659
14976	2781
21017	2808
7882	1393
20035	4984
7524	4122
25354	355
5268	4718
13704	3941
13713	800
22318	5151
6388	3588
15383	976
491	2857
23672	5118
20534	315
11662	4906
24814	23
19358	3578
10039	608
11967	3324
15253	2629
18183	4926
4013	133
17285	1152
21824	572
13220	582
15941	1921
5655	2464
15400	745
22119	2949
21755	3457
2385	2541
20174	3501
15485	4501
13636	609
6023	371
10133	4439
20765	2199
1321	1895
8513	2649
832	1795
16674	540
21931	525
25875	4509
10056	4976
15657	731
7090	2430
15708	2101
17729	792
4650	3143
18894	473
24057	958
15005	548
21630	621
299	4261
18152	3337
16590	1805
21710	5150
13864	3343
15416	1729
5543	2536
4372	4646
12313	1588
15899	4799
3682	4463
17471	4715
13333	1622
19440	4249
1561	989
