16654	1071
3411	2434
5901	1385
25444	4736
17729	792
9764	1799
6095	3344
8503	558
9314	1973
8263	4115
19677	2109
24114	1524
15907	3030
11054	5108
20536	2562
17016	3528
23946	3943
14869	4008
13989	928
13346	1693
22798	484
1093	1908
5408	893
8403	3397
3056	1638
16801	1662
13801	871
2247	4826
4427	4835
15774	3155
22023	2152
20926	4743
26042	4583
24471	4504
2072	2190
21657	261
11969	4694
884	2785
8195	3015
15247	3808
800	4499
22433	3473
19980	154
18161	2568
22018	1926
18065	620
6638	2449
24029	1165
161	4315
7444	1056
16976	1590
23266	2403
10351	882
17345	2104
21508	481
19585	2049
21699	811
17536	801
21530	3468
21436	3618
16800	4498
25486	1352
22744	4634
12149	1341
1997	635
19114	1076
19204	2501
20059	1366
8614	1096
7278	3778
14499	3431
11910	545
25205	316
3594	3461
24214	5219
5673	2056
9760	3289
19871	4025
20345	3432
17696	4881
21030	3601
16115	601
18097	3647
18524	2065
19544	3487
21928	3193
25059	4788
20328	4271
10352	3085
23647	79
11182	974
17174	1944
22376	425
18543	645
10388	2935
15829	2406
7245	844
17161	2660
7769	3333
21727	2613
4380	3965
16013	2377
6024	1449
9053	4723
9893	4017
16414	1324
21028	4480
16694	589
25116	3987
4117	2639
6468	380
9907	383
19150	1604
13390	4977
358	3725
11196	4750
19712	4593
15616	1831
23514	2032
4483	2958
7727	3876
3878	3702
2516	3360
11801	1359
18331	1010
3200	4781
6746	2515
14132	5063
4284	2353
12473	5086
492	3519
9735	1137
16803	3386
6094	168
14431	4364
8969	4604
25204	1492
11971	4922
6867	4061
4490	3627
11495	2754
743	820
22620	1409
18685	4124
18340	2892
16717	2058
5225	3134
7713	1984
18344	2529
17670	2408
16084	3065
8579	3
3977	1512
17939	351
1620	374
25469	941
18742	3220
3927	678
12641	2116
10561	4928
14351	1029
16624	2790
26157	2678
9758	3741
733	279
20647	1373
4211	767
4625	2929
19316	1260
2823	1866
24204	3181
1675	2616
7204	950
6579	4550
13624	1005
937	1
18511	235
8157	1982
3430	2239
10765	758
20422	4820
16281	4039
4351	2769
24127	3986
19015	4205
5404	5072
21289	3404
4021	4589
19101	2053
9090	3565
11528	4232
16674	540
15194	2354
6222	4083
4115	661
15006	1803
16946	658
820	2955
403	1318
23991	957
16622	5019
23620	1761
23093	3053
22599	2000
23429	43
2981	4834
5740	167
19520	4490
17337	1740
16890	2939
2917	2581
19551	3739
8365	1641
17882	4118
4037	4775
22144	1243
9266	4073
21220	2851
8177	3198
20780	2028
3451	2737
1595	339
19974	1913
7632	4215
14174	4262
22720	4323
4442	903
11445	2022
22920	4639
4630	5056
18719	122
284	2383
7885	3738
23915	3620
14430	1721
2938	4858
11011	2900
5571	5095
26006	4710
20537	4365
25235	2204
20150	4899
19445	1111
5622	1861
16091	3279
17821	2561
12691	688
7958	4228
4634	3926
23351	1522
20942	3453
7014	851
7023	2096
24183	3512
6376	169
4283	1431
10153	3118
8116	654
5853	5082
14647	1006
19911	4533
16831	2433
13847	331
23918	2267
16608	4270
3825	3982
15358	5031
17172	1146
15770	2141
4382	1228
9391	3733
20248	3008
20305	2274
15485	4501
8053	249
22791	394
15353	410
4472	165
5216	3420
8261	514
11227	3017
10907	1496
21142	1790
17825	3226
8742	3112
18621	4379
14600	2052
2770	3351
14711	3640
23246	1426
21089	1905
179	1472
13815	4332
4650	3143
25319	1026
3119	2852
22979	2126
19022	1551
18032	2486
4712	2978
12247	1402
19434	3252
22990	4543
5995	2247
16314	5026
10002	4580
27	4336
22129	4131
15572	4656
10468	3184
1124	2858
22815	3102
26004	3313
23068	4932
10113	1143
21663	2833
21018	4613
2118	3836
8054	4968
18743	2873
6072	2856
19444	4206
8932	796
18152	3337
18154	3341
80	3111
16742	2295
18278	4248
20100	314
12373	1360
20002	2967
12113	4990
23137	2695
19084	53
6010	2999
23809	3913
6446	4746
15642	4664
16726	563
11631	3690
16853	3002
21815	1625
5218	680
178	1744
9138	1855
25443	2636
15321	1372
2243	3673
4870	1962
23858	4064
3719	507
9895	382
21848	1808
1499	3054
7091	2890
491	2857
19510	4705
14985	3212
7602	4945
11892	1704
25062	4995
25601	82
25719	3964
7042	1147
8626	3861
21548	4036
22848	890
8387	1481
16568	2517
1711	1545
2293	341
23649	128
3955	2359
7935	2521
25304	1950
13680	2038
4196	5089
3409	638
19645	1078
23344	26
25181	2424
13621	2381
9485	2285
75	2912
938	4018
4989	1479
14709	1238
21995	1298
5107	379
5697	5006
19450	4234
3633	2520
21816	3151
7311	3813
1916	4451
12472	1645
24097	2538
19545	523
12053	3216
12192	4812
21101	4299
10986	2947
15678	3616
25359	573
2306	2042
10967	3293
17543	1990
1150	3438
6423	4536
20940	3763
25595	4789
8442	2848
11325	1930
24122	3059
10253	2181
853	3247
12389	1028
10931	2196
18373	2671
10532	547
12135	1001
19890	1515
8592	324
1229	1465
17126	3109
15571	2728
3681	2585
23233	3180
25102	185
12640	4298
19014	4908
10243	251
10427	172
19004	2854
7636	4923
1840	762
14165	2576
20320	5103
24601	4065
6075	3429
9486	3537
23038	353
1776	995
15305	306
9439	1495
6629	3449
21152	4127
10637	3865
11868	421
10763	2171
2394	2280
2388	4165
4697	996
15148	4095
5621	298
20781	4002
23452	368
25159	3910
20064	3643
4266	4981
18398	1580
21864	2356
1995	1045
15413	4416
8376	1679
7542	2817
14403	1735
21930	1956
13614	52
20315	992
25977	3974
14385	1279
9593	3629
19791	94
15306	744
18125	1484
9829	727
20215	3398
23300	3976
25236	3346
8972	1389
1186	554
1344	4675
18067	1710
11231	1340
574	1118
5794	919
21391	1767
19517	2392
26173	2980
23841	860
17468	4783
24753	1914
14485	70
19922	136
2754	4973
16644	2553
22244	4233
3683	2745
10600	1713
17294	775
5059	3467
22693	1158
7015	2348
6031	2582
21386	4435
21205	1594
3066	651
16676	883
5055	1513
8428	3864
18208	644
6079	4797
6859	4189
8787	2398
3910	2352
21191	2832
22989	2393
21169	2954
10391	3162
4782	1952
12213	5149
18156	5038
6532	768
