1407	1354
18234	3259
15582	1953
5125	248
17739	611
17470	5003
10912	896
25661	3758
8151	3521
21316	74
23945	232
3007	2988
25996	1271
16899	2610
2559	2535
7206	1284
12971	223
10355	3290
3209	3191
5413	3477
3292	3161
13989	928
15977	3334
14376	1814
4383	1276
18612	2409
23509	1888
410	5214
4685	3043
5287	407
3387	1796
21823	2288
884	2785
1862	2763
26127	1471
21779	3325
4298	2069
6219	329
20543	4366
12066	1620
25	4560
1916	4451
13528	751
24841	1810
2511	2708
11215	5175
15708	2101
2124	3208
2203	2200
25628	3717
8643	3323
8387	1481
25138	415
19147	4150
15415	3044
283	3022
11617	3433
24097	2538
4284	2353
4027	198
19019	1313
4469	3706
3466	0
16155	3494
14990	5104
11372	1924
19445	1111
2620	327
12414	4361
1855	3750
8503	558
17440	3483
3451	2737
677	4586
15666	2301
25176	4786
23441	1130
4576	1283
22275	373
11197	4450
17273	2804
7383	267
7071	3014
13486	5053
15221	4547
4588	1447
25152	3128
20433	4949
18624	4288
26023	935
14638	1534
6737	3951
2557	4825
19870	123
5545	3189
18065	620
9458	48
8925	3686
22199	4147
2350	3418
14534	897
22320	1809
19573	721
5787	57
23950	2279
4272	4824
22748	3480
5661	4268
8185	4996
9736	1252
16265	2720
2805	1375
7893	848
4774	2055
3818	4737
14616	4266
3922	377
19109	1543
1561	989
17721	1335
16892	4601
6280	3683
6301	2870
24699	2791
16818	2822
2248	5131
12307	5035
7515	4914
2201	4867
20660	1094
3632	971
24294	2877
1552	3287
13673	2167
16227	3995
2984	4425
18870	1485
22699	2160
13971	2901
6726	3380
23683	1838
21322	2142
15366	1579
22242	2579
4428	2435
18522	3186
5740	167
19012	2273
7573	1762
14004	827
8538	4672
1375	54
15418	3801
25231	4768
12507	1063
24463	4453
25948	578
4819	3200
4989	1479
11233	148
20915	889
19801	3723
7999	2248
1545	724
6190	2362
12419	3455
18736	1011
12641	2116
13035	4014
11898	2777
2169	3063
2503	1683
16389	1201
4702	1348
1694	555
4630	5056
21861	2029
6748	2747
16280	3609
23864	1261
22503	4235
6828	1025
9993	1322
15616	1831
12968	1361
18597	3980
5717	344
2329	4598
14924	10
12751	5051
8862	1503
19569	2472
128	1916
1670	4853
2526	2779
2613	4419
2475	3190
8742	3112
8340	2427
22290	1428
16393	1185
23246	1426
18398	1580
14316	2853
23084	4491
23363	647
10178	4711
5056	3166
12260	2913
12786	2166
10942	66
20033	41
15821	2715
19110	1871
17249	2162
12863	4959
9735	1137
14078	3544
13703	3382
12107	3199
19924	3355
9184	998
1962	3776
4641	3971
25487	4534
19316	1260
3872	671
20574	1081
23576	126
16010	1789
1672	1560
19964	3361
6706	3863
21220	2851
2949	431
10676	3502
12157	3979
20960	2816
16608	4270
5302	266
16128	1648
23299	1869
3522	4864
1836	4961
17990	2158
3231	506
19093	1697
8282	1963
19544	3487
9125	1458
2073	3879
844	4448
11284	2533
7911	2070
6732	199
5355	2139
16754	2693
15770	2141
12389	1028
16647	2631
24499	3254
24726	4340
2754	4973
25910	1262
19675	1486
23423	1572
11640	1333
25250	2448
18633	3677
7278	3778
8541	2775
25251	649
15358	5031
23916	1612
17396	1138
16340	5210
15685	1880
7718	5178
10310	4
5061	1316
7450	201
21635	2837
24835	1957
18209	2121
2982	614
1728	499
10990	4155
9082	1618
25437	910
12166	3304
5953	1433
22951	1159
22381	4958
25554	4034
7069	1531
19089	39
2622	2813
6064	1494
21205	1594
17419	2601
25545	4671
7877	4421
21027	853
17251	2670
12512	5059
6632	3730
25891	4173
14159	4257
17592	3077
1059	2554
9026	4668
8146	4479
8374	2698
25043	4524
16659	1696
17114	4222
2624	4654
27	4336
17670	2408
3345	2238
24202	4655
18970	4862
1660	4930
15913	4329
12691	688
18250	2666
24060	1791
15401	5090
7449	2316
17503	5181
1050	3947
17580	2105
4875	2532
25839	4552
23693	1490
4199	3831
23901	2468
5853	5082
4673	2060
4372	4646
17113	35
8725	5107
22321	212
14807	466
8000	3136
21171	4872
17822	674
14419	464
16264	1403
1058	1825
19358	3578
593	1613
9979	4483
23419	3140
16496	4997
10792	4818
15416	1729
22421	646
16226	4869
14746	1647
1958	1309
2042	1899
13490	3920
9892	2897
715	2475
2720	241
25136	4686
1497	2938
12503	641
21806	1581
13029	2651
16921	1598
3631	3124
12659	1422
12887	3891
18091	961
6179	452
18684	3451
20424	2441
8881	4986
14854	1949
12050	5235
16922	5134
12689	3988
13931	3365
23730	3414
3164	1183
18375	1864
9712	2154
16570	3878
10841	16
19605	612
23529	2563
920	2337
1560	4683
5631	2470
8428	3864
13320	1976
3316	140
17692	472
15145	2099
21853	2783
12865	3158
5259	2526
3630	1430
19313	3456
9643	568
20792	3737
8118	4212
23621	4902
82	4802
16779	245
9870	244
19941	4798
23167	4740
11801	1359
13470	1254
6012	3938
9312	4001
24341	3095
22975	1887
13283	4063
13153	2796
13144	4415
4380	3965
22887	485
13498	3174
24820	5227
8916	62
13036	3916
1840	762
9984	3292
26019	5225
1588	90
23989	2714
12492	765
19502	5179
10986	2947
18397	152
8305	1367
231	591
20084	5047
23051	1327
7596	4749
20776	4456
9017	1634
14842	4911
18160	334
3207	2333
16932	4955
16976	1590
17559	2479
2326	2180
11016	4951
16722	562
10847	4538
15399	1114
21184	3698
23186	229
19608	4630
2560	529
23616	3579
17859	1240
8200	2806
11561	4957
18972	3426
16730	1806
24023	629
26170	1296
18544	4661
7504	683
4081	4502
7727	3876
1600	2835
2303	4506
24559	157
5083	4174
15189	3596
11522	4128
4267	4682
22395	3282
21125	908
12106	3392
17124	3754
19800	4227
179	1472
1838	401
17538	759
6908	4732
3910	2352
19297	179
24595	3459
17339	1091
8216	3016
22046	1538
12554	4924
500	2689
20683	810
3411	2434
1595	339
9023	1642
15717	2726
14154	3409
23409	2614
5251	296
13390	4977
20636	3870
12640	4298
12552	2326
22233	4153
11009	4540
9572	15
14149	4140
7650	3869
13992	4054
21928	3193
2059	1206
6387	2094
23163	2743
19150	1604
26168	3283
4967	1828
25902	1605
10762	101
19980	154
12158	3882
25396	187
18098	4511
17828	1257
14710	3048
19575	5185
11183	943
7485	1285
4960	1947
5116	726
19923	570
9267	3278
20108	476
11641	5074
358	3725
16743	1270
8868	2250
2338	1046
8630	3101
10620	2004
19525	695
19060	2459
10338	4308
2774	3582
8669	5147
244	3141
25903	1910
19247	4005
3297	4846
8395	5106
24640	3042
4822	219
19613	3170
14165	2576
17848	3204
12046	4116
22966	667
5660	4689
22464	1488
5240	3552
14094	4907
5137	4761
2043	3851
16568	2517
1653	440
14102	69
18586	4338
18037	1569
20157	4541
22917	1189
22599	2000
12423	3592
1685	1897
25139	4207
8626	3861
8672	146
10252	4254
10026	1178
15962	5099
3877	2012
15386	5138
11670	773
2952	444
24734	2442
14324	2966
10183	2788
13318	945
20808	1624
22832	748
17268	746
6919	3577
25346	487
14809	4197
17878	4196
312	4108
9314	1973
25596	4952
352	2218
17546	3908
24270	1346
9216	1310
20779	2318
10117	1800
1914	2686
14808	3594
15907	3030
1985	259
1107	4398
23481	832
25158	395
23811	5188
12101	256
9862	1358
10682	4383
12422	626
6735	4739
6072	2856
13142	1362
2568	2894
15325	2630
8730	2702
15891	321
20230	1857
11734	2372
18193	1383
22278	2522
12478	1578
10818	4950
17626	388
11410	5014
19107	841
7534	4674
15626	3727
15973	3192
13625	4503
18771	4507
23727	2237
11964	587
4182	1903
10346	3901
14747	4028
19355	1925
5698	3755
25540	3084
7802	3371
5266	737
3059	1909
9717	5066
8641	134
16358	4937
23503	2380
19997	391
12664	738
7091	2890
18237	3285
950	623
17874	2124
15311	1757
495	45
15259	4687
2143	2934
17600	4096
16091	3279
2342	3359
1153	2997
14932	1694
10763	2171
23620	1761
115	4717
14369	3330
23064	3880
12409	672
20664	571
23836	2346
18225	1073
5731	3347
18560	3231
20257	1660
16433	3877
8517	250
8375	515
21800	1171
21592	3465
13202	3784
17740	4072
5529	3265
24960	3977
15824	3843
8558	5008
3291	3387
12151	4546
23558	1552
2332	4660
15073	5133
18151	4895
639	278
18145	3510
16148	175
23206	4878
3965	1860
24002	3056
10805	3715
3200	4781
9224	5012
4755	1052
6494	779
392	675
18365	1203
18764	3472
8726	3103
5164	1331
21190	3954
11612	1213
11113	2661
9020	3522
1405	2707
22523	2574
17345	2104
20956	1186
14308	2718
25668	3320
5830	3153
26180	4941
8717	5144
23858	4064
21546	2990
16589	1636
1344	4675
19064	4942
8457	3636
17956	1841
21705	899
16162	1312
380	3658
14370	1802
19507	4275
1073	2569
14414	2948
15357	3817
9265	1514
8403	3397
22831	1595
9760	3289
15161	3767
4631	2690
16545	4109
26132	3837
21194	884
6218	1269
14037	3168
23907	496
13355	4528
1373	89
7281	3580
6175	3255
23909	706
17189	2324
18619	310
15559	1392
7475	2195
5605	1938
5444	3364
1289	4137
19724	2411
3983	1902
11944	2944
24210	3981
24152	3045
6701	5205
12660	1265
10600	1713
8666	2078
1594	1445
8823	517
1028	2774
20959	2930
734	5001
19521	5241
21158	1935
5497	1099
23461	4848
19340	287
17291	4011
11467	5184
10467	3148
10910	625
16471	2641
25172	784
17884	2590
6807	3604
195	869
13628	4756
14615	348
10341	4701
8222	966
2879	3743
23810	3611
24240	2797
12165	2310
8045	115
10496	2732
22741	2031
11808	3230
751	4020
17346	4889
570	437
13615	702
26044	3222
14600	2052
3875	2770
6380	3274
624	109
18126	4676
6533	3178
17827	2510
25354	355
4051	4517
17569	1813
70	3554
6082	501
22177	577
23156	5176
20662	565
1995	1045
15435	2559
2535	1049
193	1338
10358	2898
6315	3852
2803	1502
17696	4881
19356	2679
25359	573
8801	4168
15248	3900
13384	2420
25649	4551
25114	3805
13831	1646
1787	91
19443	4445
23673	2275
10382	4978
25719	3964
23856	3493
4431	1827
25053	369
16357	1850
14550	4068
374	4455
1174	4611
23151	213
12617	4495
8877	3447
20787	2799
5632	4948
4141	3277
12192	4812
6667	880
13651	2396
7594	2201
2074	725
2250	292
25440	3923
18001	2329
4265	4569
19380	4512
25631	4933
15961	3024
8920	1437
3280	1235
10354	2208
15214	3264
5829	4024
17286	1558
25718	3377
18366	4477
5622	1861
17116	1334
1229	1465
12980	1199
1817	1606
12803	3075
20328	4271
18904	2025
23968	326
16281	4039
20526	3478
5546	3506
3811	3675
3937	432
1376	4681
16676	883
5674	703
8871	3122
1699	4505
10791	2549
23204	2489
21432	364
7525	4087
17994	3873
20078	3660
19014	4908
17157	3051
3037	2153
6666	3952
3055	3583
19162	3963
6804	1307
5107	379
16056	105
20155	3422
2420	1281
19252	4458
6830	453
18608	5161
16006	1156
10588	2593
5218	680
9417	1772
15365	1535
5260	4046
22993	3301
2450	637
9829	727
8876	1682
11026	420
17149	2733
14500	2825
16177	3087
16498	349
1116	1113
9188	797
18669	4669
4213	1702
9038	5148
2516	3360
2938	4858
23712	1086
19159	845
1832	1275
26176	2599
22903	2875
122	2491
2785	4462
800	4499
12268	1878
13411	1169
1403	1528
4183	2998
19464	325
20663	1686
20248	3008
3743	1601
14547	1191
4650	3143
7853	2780
21321	424
3766	3586
6265	2812
14358	5007
1339	1182
14983	2034
22074	699
22378	4042
24614	2597
15609	4610
1782	3809
15395	3331
8547	2548
13749	2951
18521	1766
19961	475
8036	4747
1511	1377
14869	4008
17274	2072
17465	2699
5363	3924
13622	2652
824	439
12338	5190
12113	4990
13415	5136
22299	3004
15715	4184
782	4891
24819	2114
11840	2272
9504	3130
13404	2097
9249	3590
24174	3146
11806	1870
17750	4162
16314	5026
3420	427
1669	4044
8534	5010
21560	1517
15568	3266
14319	1671
4252	3491
19081	4339
16675	2984
2991	1727
17019	4049
13521	3810
10478	2983
9327	3183
15800	5191
11141	4190
11418	4318
6009	1250
25235	2204
1267	2864
11285	4515
731	553
23346	1544
11030	3940
20307	1093
20479	3296
21029	3434
22371	2214
9127	1868
25664	5093
4293	3769
21548	4036
5570	3098
20952	3038
9217	2371
25408	277
13621	2381
21389	2265
22426	393
19126	4117
24970	3692
20925	5135
25516	1274
23240	3557
6075	3429
18102	2865
19023	2184
2355	4466
23226	4370
9151	3914
15108	1363
2331	4636
11892	1704
14552	599
20427	734
17089	2331
24159	4678
1608	3089
15181	4635
17289	1325
2476	4431
5621	298
15198	1709
4748	294
25598	3757
5134	639
20716	888
22720	4323
21697	3990
23418	4111
7717	299
18032	2486
14627	398
21101	4299
23470	1180
8504	4126
23760	5040
15126	1255
888	1518
25852	4780
20534	315
14302	4842
11231	1340
13481	2293
11621	686
8446	2043
16331	1466
10446	3678
20924	258
22692	4805
25526	4026
8037	4628
17248	1591
11583	4272
21563	2212
12313	1588
2155	782
6307	5052
8312	757
19581	3066
15899	4799
19954	1170
16882	3527
24582	2205
15372	4123
24708	4447
735	5140
1668	4443
10517	4745
23672	5118
6176	3765
11696	1122
17683	3614
2810	3507
11815	2618
11328	1931
24718	1087
20344	2503
20853	1593
21754	1344
22366	236
12043	3219
25896	911
5057	3752
12320	4400
13068	2117
11923	2079
18210	1258
194	4472
19890	1515
16941	3992
